friend_id,user1_id,user2_id
479046,724873,454988
660397,724873,804276
411863,724873,473375
766281,724873,756465
875153,724873,799725
924411,724873,503733
493809,153785,209943
305577,153785,729711
881775,153785,445581
203961,153785,552191
609133,153785,748054
139711,153785,334416
853109,153785,296107
404982,153785,314919
296540,309915,652805
934965,309915,271517
517211,309915,242205
944707,309915,560738
258411,309915,599136
564739,309915,618917
875065,309915,986065
454828,309915,644186
567491,309915,481323
744489,309915,549211
298705,309915,569990
462453,309915,963086
615036,309915,466860
862726,309915,130897
778580,468431,950185
360429,468431,753449
966794,468431,968723
954730,468431,573816
140881,468431,445632
385289,468431,447813
178255,468431,858447
539984,468431,951221
349195,686773,319985
842065,686773,512107
963215,686773,964971
768143,686773,618975
414683,686773,881889
145824,686773,835631
816964,686773,910476
523533,854947,423700
448061,854947,387124
795256,854947,962561
383214,854947,212549
344861,854947,717404
295358,854947,328131
585597,854947,223147
477828,854947,322728
284067,854947,847249
952989,854947,876384
345387,470473,591856
559269,470473,742922
462383,470473,530834
310679,470473,706110
759889,470473,636559
702522,470473,725461
343761,470473,360844
874796,470473,820866
620749,470473,716957
151296,470473,393584
570788,399324,889306
273083,399324,212549
271854,399324,964971
892766,399324,417930
191971,399324,347985
692322,399324,163112
518108,399324,931186
606200,834483,694059
241798,834483,634706
482259,834483,599136
691536,834483,165407
907415,834483,601689
880893,834483,889222
778314,834483,632986
504911,834483,255372
164914,834483,649081
556260,834483,998119
227756,834483,578488
338380,834483,639496
923788,834483,855329
268708,834483,356634
252088,530834,325374
455672,530834,310613
418389,530834,448266
568461,530834,824109
403655,530834,655374
219374,530834,706110
859930,530834,723240
947647,530834,709986
340301,530834,360844
322686,530834,255589
354233,146078,817517
567151,146078,142035
735065,146078,165894
271049,146078,698749
815647,146078,300584
995904,146078,621408
149917,146078,244826
434229,146078,195718
433124,146078,935974
857948,146078,591194
844617,146078,636960
122729,146078,359402
181493,146078,965981
775926,146078,750782
512364,146078,560187
267350,851420,546625
255353,851420,527562
732878,851420,218570
650814,851420,363646
524851,851420,133334
423776,851420,536304
319865,851420,418591
681122,851420,622867
402858,851420,470473
847309,851420,639175
594821,851420,891175
817659,851420,489279
412656,851420,996317
700694,851420,636559
744981,851420,223163
355648,851420,725461
490802,851420,496182
273144,851420,868442
682829,851420,901689
171825,851420,489901
160982,851420,294692
565374,851420,663112
462008,851420,440399
986110,851420,740152
484485,851420,454988
404888,851420,847477
887398,851420,148192
670574,851420,438132
939873,851420,330505
948692,851420,481288
118990,851420,173194
529653,851420,414734
394191,851420,910137
454880,851420,431996
225304,851420,370026
460003,851420,579178
346532,851420,466803
792273,851420,334756
762283,851420,858931
503203,851420,360844
630457,851420,763783
273680,851420,589560
656104,851420,328706
466438,851420,667074
429876,851420,727075
445054,851420,770681
354567,165894,875330
260847,165894,300584
816936,165894,579051
857667,165894,908023
161500,165894,322728
347452,165894,211068
774920,165894,710266
517621,165894,977425
886148,165894,636960
207347,165894,611297
445513,639175,546625
683644,639175,673947
904705,639175,363646
499770,639175,776366
174564,639175,418591
364172,639175,112094
663694,639175,426300
480088,639175,489279
597440,639175,716435
515497,639175,679100
166237,639175,477746
258228,639175,496182
184739,639175,221720
473904,639175,408415
403495,639175,901689
634909,639175,920004
586142,639175,476680
324938,639175,713014
873452,639175,960273
833146,639175,512356
406762,639175,825129
918797,639175,624072
250551,639175,740152
553365,639175,181637
198829,639175,903832
746947,639175,454988
384154,639175,847477
957235,639175,563355
951241,639175,148192
630656,639175,979660
518826,639175,160915
413913,639175,302758
320820,639175,481288
697874,639175,910137
604915,639175,541460
764156,639175,622050
590904,639175,991848
819833,639175,803265
371761,639175,579178
124634,639175,345468
932516,639175,233190
634146,639175,360844
926418,639175,473375
475477,639175,820866
426433,639175,584574
530635,639175,660198
155473,639175,690737
709755,639175,328706
434732,639175,716957
834359,639175,317552
935077,274112,796491
595343,274112,293799
818465,274112,772076
886603,274112,316454
563400,252460,692518
245684,252460,359633
980568,252460,331629
285070,252460,220931
254855,252460,840385
516222,252460,889222
273314,252460,865618
627153,252460,324006
114527,252460,579051
849974,252460,223147
682730,252460,263987
570917,252460,162817
242931,252460,130897
917773,168945,662662
926395,168945,816820
457624,168945,613610
608017,168945,153785
796993,168945,410002
292902,168945,209943
124397,168945,395610
142189,168945,737574
220396,168945,140868
839148,317626,274112
184217,317626,275250
140995,317626,903443
719065,317626,489901
675980,317626,960273
997552,317626,170363
253005,317626,347985
630373,317626,721246
380677,317626,777327
418465,317626,628262
390484,317626,538525
760184,317626,709986
835937,317626,314702
297798,907841,132273
893158,907841,162851
234378,907841,149120
849930,907841,833827
417434,907841,913733
311140,907841,411780
431304,907841,262378
575475,348339,569354
628411,348339,673649
414170,348339,689864
533128,348339,994471
146948,348339,748054
740002,348339,918660
436431,348339,172360
146484,348339,884626
322436,348339,754730
619926,348339,946284
560050,534042,180709
856333,534042,244846
645421,534042,664356
550823,534042,678895
308934,534042,166938
848819,534042,163112
369615,534042,881889
475166,534042,357244
519042,534042,425160
426986,534042,835631
858901,534042,857796
408013,534042,582612
435651,891175,363646
715587,891175,222136
829639,891175,981172
362722,891175,794048
739941,891175,345430
399355,891175,302758
330048,891175,150812
915284,891175,431996
749143,891175,466803
119045,891175,318448
998260,378035,625212
512254,378035,393702
479122,378035,220931
204030,378035,601689
197499,378035,644186
257671,378035,632986
438093,378035,649081
704631,378035,958035
982334,378035,629629
366986,504692,310613
978103,504692,494825
318217,504692,591856
893143,504692,881054
222565,504692,135880
209308,504692,725461
990114,504692,345430
370300,504692,709221
324152,504692,466803
576103,504692,946452
991347,504692,637680
511948,504692,742676
924285,129735,795462
155765,129735,351929
690319,129735,325869
233005,129735,602894
356516,129735,328131
422736,129735,542798
879002,129735,113758
307447,875330,329537
789442,875330,164176
669762,875330,600583
673990,875330,325869
673022,875330,392625
873100,875330,610809
236453,875330,420175
584014,875330,884626
923297,875330,211589
751387,875330,737574
690595,875330,114365
862243,275250,601421
741694,275250,476680
426701,275250,804276
578205,275250,716957
667335,393702,271517
339664,393702,721246
157540,393702,709221
636946,393702,584437
515182,393702,925370
406095,795467,546625
159824,795467,346364
779183,795467,868442
673193,795467,489901
138148,795467,600375
895888,795467,624072
645340,795467,426699
829119,795467,350626
362367,795467,674730
910723,191259,318106
696623,191259,450390
352739,191259,694172
777220,191259,749090
727438,191259,984791
958246,331629,686773
855178,331629,244846
463965,331629,889222
161644,331629,417948
819283,331629,286727
491812,331629,468283
458278,642901,760801
922542,642901,482988
655313,642901,579517
907330,642901,296107
778102,501121,729791
176867,501121,899879
458735,501121,414451
829483,501121,212634
393954,501121,570139
277691,501121,218307
479764,501121,611297
651404,501121,114365
628610,373496,415271
218600,373496,618076
411339,373496,988950
260300,373496,445632
296376,373496,280615
903442,373496,463431
227458,373496,382537
235172,373496,783454
302653,479456,206899
750960,479456,315925
467944,479456,729143
652209,479456,951430
557807,479456,347985
826136,479456,998119
223052,479456,616991
555224,986065,881491
197347,986065,941881
591698,986065,551759
221097,986065,332506
129437,986065,212549
244368,986065,339849
468483,986065,357244
512805,986065,981928
511894,986065,998119
702119,986065,817033
676910,337415,623813
361418,337415,959304
581219,337415,600238
916769,337415,553112
580759,410002,541101
881501,410002,873538
657091,410002,119017
182794,410002,376363
896630,410002,231506
270201,410002,899938
697086,410002,316278
316390,410002,675994
287565,410002,314919
191078,172958,320884
772679,172958,840385
751855,172958,621408
537706,172958,945128
612469,172958,166938
984876,172958,625559
524013,172958,836969
247181,172958,679238
198837,569354,864642
276923,569354,541101
909052,569354,489471
769738,569354,729791
834596,569354,137940
669149,569354,168945
322249,569354,875330
519565,569354,682408
357631,569354,268388
273831,569354,892140
449202,436052,447142
293958,436052,546216
139710,436052,674228
591218,436052,348339
206556,436052,914481
917660,687165,325374
469192,687165,951430
516522,687165,244328
165848,687165,567169
882820,687165,629629
836483,743671,796029
586607,743671,270705
757274,743671,993460
439198,743671,956312
751634,743671,870753
476217,743671,721147
607507,928885,482988
424936,928885,481323
749652,928885,913521
824316,928885,496580
960091,928885,172360
945870,928885,737574
654264,928885,468283
457050,928885,507537
403787,325869,838213
637434,325869,864642
237794,325869,351929
436067,325869,851598
170977,325869,971991
961670,325869,211068
171765,325869,977425
463837,330642,247995
229360,330642,393702
503364,330642,468478
366770,330642,777327
164959,330642,584437
557353,330642,756465
385708,330642,556817
332656,923272,807448
433222,923272,477099
290440,923272,754430
882898,923272,800302
165334,923272,865005
838159,923272,162851
136206,923272,796029
952582,923272,895062
917735,923272,418591
868293,923272,522622
141912,923272,426300
184886,923272,891175
473037,923272,423212
893854,923272,961104
222592,923272,753675
462496,923272,153705
406079,923272,988950
789527,923272,573816
530487,923272,669597
255033,923272,377424
727020,923272,913733
503534,923272,959304
282035,923272,573138
579044,923272,443017
917306,923272,427751
456762,923272,853583
564259,923272,957387
405092,923272,594507
780972,923272,623055
955884,923272,166767
711954,923272,694172
247757,923272,927782
424833,923272,672618
864071,923272,330505
388431,923272,910137
164026,923272,600238
448306,923272,984791
759021,923272,656024
392940,923272,991848
138805,923272,302977
751232,923272,348629
249225,923272,345468
133694,923272,665988
777238,923272,788788
839656,923272,506303
348405,923272,775527
462334,923272,951221
362661,923272,373609
198942,923272,707354
554523,923272,645589
646870,923272,636573
301509,923272,990829
113534,923272,912142
910038,923272,643899
360572,923272,759265
380116,923272,851404
406924,923272,943725
849782,923272,881247
753474,923272,435354
774041,332506,551759
884684,332506,599136
126284,332506,508117
649843,332506,557515
460366,332506,767601
595969,332506,496580
377633,246897,329537
550081,246897,222603
145757,246897,587177
543942,246897,775878
187097,246897,610809
286620,246897,159754
471790,246897,248328
340556,246897,748054
304366,246897,617971
663846,246897,916170
703553,246897,352921
160198,489279,800302
573759,489279,243189
780279,489279,622439
199238,489279,776366
605986,489279,213875
593525,489279,504692
830511,489279,688314
811793,489279,655374
875098,489279,475633
697895,489279,496182
438532,489279,419344
392724,489279,294692
263246,489279,825129
421597,489279,440399
730432,489279,286857
406173,489279,853583
629877,489279,623055
269878,489279,557703
453341,489279,166767
314866,489279,847477
544059,489279,438132
478172,489279,302758
824223,489279,350626
577683,489279,313970
223969,489279,803265
693090,489279,334756
303588,489279,554123
436140,489279,775527
746073,489279,733773
489000,489279,262378
848498,489279,690737
832294,489279,638619
616344,489279,636573
280850,489279,799725
484428,489279,667074
229572,489279,435354
464620,957744,348339
723104,957744,136555
668638,957744,267393
562389,957744,569393
241514,957744,579822
692565,957744,211589
111898,957744,240519
851394,957744,359402
417029,937320,881491
811257,937320,837555
649627,937320,495249
935572,937320,136555
895940,937320,354978
714782,937320,328131
953172,937320,569990
304031,937320,935974
470152,937320,223147
649149,937320,466860
823388,937320,639496
531730,937320,611054
286571,937320,977425
592566,892231,501264
382395,892231,570830
615408,892231,220660
338687,892231,433329
544629,892231,358395
888487,892231,350504
480203,892231,993460
543271,220931,618917
946877,220931,656379
213704,220931,425160
383378,220931,734675
978685,220931,386445
976830,220931,876384
143452,220931,836969
329011,578924,673757
838162,578924,576975
728055,578924,600583
493238,578924,344699
235721,578924,200291
324246,578924,993282
465970,578924,312788
959708,578924,351976
384645,578924,300186
417167,222136,363646
332356,222136,536304
822768,222136,851420
646916,222136,489279
757954,222136,423212
169659,222136,901689
481305,222136,920004
887731,222136,476680
699884,222136,718121
983352,222136,345430
246059,222136,286857
777173,222136,740152
710557,222136,454988
963625,222136,846645
402436,222136,847477
478881,222136,302758
645014,222136,173194
206047,222136,541460
498277,222136,370026
460632,222136,802872
224646,222136,957339
818058,222136,233190
183603,222136,368687
830932,222136,756465
404892,222136,716957
791176,222136,727075
448751,222136,742676
786920,222136,909409
200531,386497,754430
656913,386497,225855
169865,386497,785203
522050,386497,865005
867158,386497,373496
989563,386497,195453
543356,386497,362393
862468,386497,783454
534698,386497,652569
219811,386497,643025
526770,386497,912142
442517,386497,665300
901289,344699,674228
434742,344699,293953
536943,344699,212634
511980,344699,748054
933712,344699,884626
780956,344699,467308
513832,344699,432991
154190,206553,831164
673540,206553,170458
466615,206553,242205
431960,206553,159964
275857,206553,393702
805658,206553,841848
474425,206553,865618
240513,206553,425160
224583,996317,713285
822935,996317,133334
424465,996317,622439
664823,996317,448266
251919,996317,213875
350034,996317,204411
451822,996317,716435
646821,996317,636559
844373,996317,476680
749085,996317,663112
697744,996317,512356
912379,996317,669597
426658,996317,852303
517279,996317,723240
483372,996317,166767
117147,996317,148192
833411,996317,160915
711994,996317,187176
242833,996317,302758
821597,996317,350626
275735,996317,811811
956990,996317,991848
562613,996317,466803
853156,996317,855693
576045,996317,373609
647809,996317,283718
907767,996317,967410
804808,996317,638619
494160,996317,244424
595485,996317,503733
746482,996317,435354
880646,738051,485359
137130,738051,762736
115147,738051,539970
702379,738051,165407
374418,738051,729143
909987,738051,664356
677273,738051,946215
811088,738051,239097
496842,738051,773204
382712,738051,322728
389131,738051,603571
768615,738051,639496
169741,738051,704460
366444,738051,669175
571751,738051,679238
751727,661410,843081
300202,661410,743671
789230,661410,770849
828416,661410,156843
119170,661410,179605
679614,661410,656024
271444,661410,196276
154000,661410,599779
715417,661410,437829
394362,688314,546625
577608,688314,245989
647277,688314,448266
193915,688314,522622
557802,688314,643370
202172,688314,204411
885611,688314,470473
699144,688314,530834
881886,688314,639175
935996,688314,275250
882201,688314,489279
348945,688314,706110
844264,688314,679100
584222,688314,423212
159691,688314,477746
314404,688314,475633
300255,688314,725461
982430,688314,468478
246624,688314,496182
272884,688314,901689
378610,688314,920004
893997,688314,294692
378774,688314,718121
992642,688314,663112
550932,688314,512356
740240,688314,440399
178328,688314,852303
649629,688314,286857
992390,688314,740152
504894,688314,376135
419168,688314,454988
493819,688314,741114
236323,688314,804276
942215,688314,853583
456508,688314,723240
178264,688314,846645
658265,688314,166767
670325,688314,946452
659483,688314,334756
286999,688314,233190
464876,688314,473375
796548,688314,307703
627236,688314,368687
943830,688314,584574
200922,688314,713908
544091,688314,785975
172974,688314,255589
363306,688314,589560
304707,688314,716957
312611,688314,667074
391889,688314,742676
273970,688314,909409
957679,482988,393747
827089,482988,262599
739625,482988,168945
530981,482988,447448
498977,482988,971991
971771,482988,579822
904435,482988,566015
981960,482988,114365
239219,482988,579718
199898,180709,319985
215257,180709,332506
972418,180709,698749
796004,180709,621408
998043,180709,339849
693353,180709,573780
915451,180709,243075
227321,716435,542528
294767,716435,359531
709169,716435,851420
921764,716435,686982
313837,716435,372172
371143,716435,440399
200404,716435,846645
575111,716435,563355
728851,716435,328706
249450,655374,546625
806439,655374,741156
559192,655374,542528
188189,655374,742922
884294,655374,448266
238719,655374,213875
158602,655374,536304
435083,655374,418591
406066,655374,718042
516789,655374,112094
659624,655374,489997
601081,655374,881054
211535,655374,470473
620955,655374,530834
425188,655374,688314
353594,655374,706110
773672,655374,679100
377003,655374,477746
658018,655374,419344
621590,655374,920004
974520,655374,713014
376233,655374,512356
308016,655374,825129
147871,655374,740152
756178,655374,903832
285575,655374,557703
519903,655374,846645
187687,655374,166767
819644,655374,867563
596060,655374,979660
295030,655374,927460
187475,655374,426699
879288,655374,173194
648890,655374,910137
583362,655374,541460
483748,655374,366461
855092,655374,370026
577711,655374,177755
227284,655374,665988
767139,655374,957339
343362,655374,733773
541898,655374,233190
988964,655374,360844
889184,655374,473375
619954,655374,307703
819167,655374,584574
433902,655374,556817
217763,655374,785975
714652,655374,660198
629340,655374,283718
963664,655374,589560
742630,655374,799725
462371,655374,667074
171247,655374,442745
804209,655374,727075
288784,655374,742676
746856,655374,613040
823506,655374,770681
173040,310398,985313
318782,310398,899879
651992,310398,445581
186844,310398,147640
567918,310398,240626
808198,310398,253554
292604,310398,140868
974182,310398,579168
882667,815006,784515
484406,815006,142627
583922,815006,395610
801204,815006,838307
445580,815006,618825
457793,616707,878467
773577,616707,796746
671124,616707,841848
593601,616707,951430
126158,616707,717404
602268,616707,674730
566554,616707,791043
280874,616707,629629
363076,195453,743671
748139,195453,915422
641863,195453,810564
726546,195453,874810
216909,195453,671141
426107,195453,772613
616927,195453,646026
667665,195453,582150
214178,195453,912142
412338,195453,759265
303197,915422,807448
590350,915422,754430
465364,915422,527562
375877,915422,762974
532764,915422,328594
785752,915422,865005
422619,915422,713285
866906,915422,753449
537580,915422,133334
132336,915422,522622
166881,915422,426300
174992,915422,923272
706767,915422,227867
324666,915422,961104
236516,915422,794048
738382,915422,159628
908511,915422,299889
779752,915422,833827
964256,915422,377424
642998,915422,913733
566506,915422,573138
387934,915422,623055
396817,915422,749090
381955,915422,927782
304019,915422,672618
254993,915422,330505
329797,915422,302758
327932,915422,751098
475447,915422,122878
338484,915422,811811
473918,915422,212819
326467,915422,400420
173445,915422,348629
880252,915422,326162
761792,915422,665988
911345,915422,120471
211057,915422,775527
164972,915422,366197
620982,915422,855693
279659,915422,951221
390889,915422,373609
390021,915422,645589
235127,915422,638619
382384,915422,636573
974916,915422,796892
380343,915422,912142
683547,915422,667074
526737,915422,851404
176096,915422,464392
620570,915422,183207
386703,915422,435354
581465,915422,404454
143711,673649,673757
807023,673649,775878
411902,673649,676538
416275,673649,884626
252658,673649,213035
634362,392625,436768
593221,392625,985313
899661,392625,899879
795652,392625,310398
885077,392625,904475
164360,392625,899873
147163,392625,212634
851046,392625,279621
970960,392625,617971
380706,392625,718062
119177,392625,333779
581399,323570,319985
773457,323570,142035
120498,323570,854947
895273,323570,946215
271640,323570,370314
555448,323570,223147
507285,323570,964228
225553,323570,263987
894032,323570,582612
515612,611697,466577
521364,611697,573959
727619,968723,413368
543688,968723,892231
753424,968723,929261
499399,968723,445632
716873,968723,179605
742400,968723,873483
672075,968723,714203
656236,968723,127518
881861,968723,832532
241545,165407,941881
324483,165407,387124
397713,165407,686773
845756,165407,896305
335812,165407,455163
282313,910637,167017
387065,910637,164176
909747,910637,200291
374860,910637,354978
977594,910637,570139
592174,910637,701712
390687,910637,579718
454729,706110,527562
119526,706110,673947
728053,706110,381922
249340,706110,112094
188831,706110,622867
882296,706110,881054
914995,706110,426300
693707,706110,724873
248201,706110,470473
908426,706110,639175
716472,706110,275250
164089,706110,222136
912015,706110,655374
405173,706110,423212
820998,706110,135880
763483,706110,475633
505380,706110,496182
341874,706110,419344
691650,706110,476680
467292,706110,718121
197442,706110,825129
958522,706110,440399
930169,706110,624072
328878,706110,457004
313869,706110,903832
676411,706110,166767
520222,706110,563355
679059,706110,148192
926047,706110,438132
161258,706110,160915
288723,706110,302758
783459,706110,173194
953123,706110,313970
305568,706110,910137
764535,706110,622050
124445,706110,991848
161578,706110,370026
645701,706110,803265
896240,706110,466803
496630,706110,345468
437109,706110,334756
991185,706110,665988
353804,706110,957339
868630,706110,554123
530597,706110,360844
899770,706110,307703
793394,706110,368687
847963,706110,756465
472171,706110,967410
740712,706110,636573
297477,706110,683875
510641,706110,328706
831076,706110,716957
250952,706110,742676
277990,706110,422251
976132,706110,949011
143044,706110,770681
183992,706110,881247
416010,209943,197389
124103,209943,512935
541466,209943,142627
342825,209943,392625
968966,209943,119017
379547,209943,354870
904859,209943,334416
910128,209943,213035
752317,209943,892140
629482,636559,996317
371015,636559,706110
233339,636559,477746
939389,636559,699097
775838,636559,949011
631496,588090,447142
434568,588090,884279
270704,588090,828761
223326,588090,967069
218531,588090,147640
630364,659259,252460
223619,659259,747672
921030,659259,963086
304356,659259,348902
309839,659259,114365
412502,747672,603532
290757,747672,126586
330907,747672,935974
827722,747672,654501
363202,747672,468283
741412,223163,542528
742320,223163,218570
358549,223163,363646
329140,223163,742922
524348,223163,448266
862681,223163,776366
265506,223163,536304
429978,223163,522622
351731,223163,204411
972627,223163,891175
387747,223163,275250
576802,223163,996317
246920,223163,688314
720284,223163,706110
448415,223163,636559
651607,223163,903443
809921,223163,475633
955281,223163,920004
933547,223163,713014
739124,223163,395546
381928,223163,663112
359327,223163,853583
902273,223163,563355
627115,223163,148192
573664,223163,927460
176915,223163,350626
395049,223163,173194
457552,223163,910137
835950,223163,541460
738760,223163,579178
281632,223163,861733
492634,223163,665988
242679,223163,957339
634234,223163,554123
756710,223163,360844
458137,223163,820866
244424,223163,584574
663498,223163,660198
139629,223163,283718
378043,223163,967410
738735,223163,690737
719157,223163,328706
679801,223163,716957
897293,223163,244424
934078,223163,727075
994660,223163,742676
786047,851598,828761
212161,851598,142035
659027,851598,747672
649335,851598,791288
990930,773879,315601
646394,773879,742922
508696,773879,504692
574660,773879,393702
994072,773879,221720
368023,773879,868442
903904,773879,804276
570024,773879,746042
807913,773879,694333
832513,773879,727075
555486,773879,909409
807848,773879,951184
590861,277950,271517
759794,277950,698749
522018,277950,136555
625834,277950,618975
613265,277950,625559
858195,277950,425160
120386,277950,973913
228340,277950,857796
926431,277950,582612
580559,686982,546625
469861,686982,601421
137362,686982,489901
962749,686982,150619
654896,686982,426699
451816,686982,350626
754886,686982,443108
685655,212549,211613
796468,212549,796746
283992,212549,165407
770605,212549,632986
217077,212549,616991
218055,212549,582612
450802,212549,201906
971768,212549,401764
588347,212549,772076
794497,212549,162817
453756,212549,679238
179710,679100,457314
515972,679100,223163
999587,679100,500673
810090,679100,408415
708694,679100,454988
779357,679100,867563
539844,679100,690737
225124,679100,589560
529076,423212,762974
384008,423212,598202
789680,423212,689667
123187,423212,381922
779366,423212,622867
199059,423212,426300
788701,423212,672878
369846,423212,891175
773234,423212,222136
253737,423212,223163
571378,423212,227867
502849,423212,753675
707116,423212,419344
516878,423212,159628
461699,423212,321170
996295,423212,718121
632116,423212,852303
743879,423212,740152
669189,423212,638028
230133,423212,773669
466994,423212,847477
700747,423212,160915
234259,423212,187176
708852,423212,751098
824633,423212,671141
592259,423212,811811
432841,423212,212819
464002,423212,318448
239906,423212,308629
596628,423212,262378
363652,423212,855693
317271,423212,763783
333261,423212,638619
637679,423212,667074
931261,423212,464392
657178,423212,613040
839770,423212,770681
703358,423212,881247
467436,299453,489997
855029,299453,903443
131423,299453,624072
387339,299453,476689
639163,299453,628262
968155,299453,637680
156492,299453,317552
194972,636095,325374
848118,636095,355789
925388,636095,182694
944395,636095,530834
973012,636095,393702
844513,636095,299453
831740,636095,563355
876403,636095,716957
693376,227867,865005
843820,227867,245989
622205,227867,418591
577128,227867,426300
386381,227867,477746
631397,227867,140751
248325,227867,981172
693366,227867,153705
263605,227867,299889
502222,227867,825129
385975,227867,913733
852989,227867,623055
148629,227867,313970
894511,227867,910137
247900,227867,671141
721149,227867,431996
407619,227867,622050
511219,227867,348629
303439,227867,318448
555846,227867,373609
634113,227867,645589
263634,227867,638619
845961,227867,683875
871327,227867,881247
151455,729711,595206
276298,729711,742017
584892,729711,395610
245124,729711,780226
519605,729711,138233
852045,729711,333779
631936,729711,977154
950675,729711,860009
926068,729711,347492
197087,665184,775878
745352,665184,899938
206157,665184,333779
456826,665184,669781
278568,964971,817517
374881,964971,159696
187113,964971,560738
962545,964971,796746
352265,964971,357244
994123,964971,263987
243949,964971,968661
596548,964971,805310
376532,964971,162817
541882,698749,675687
440067,698749,387124
872261,698749,332506
736797,698749,840385
484286,698749,896305
442776,698749,569393
592394,698749,985139
797500,698749,929488
718962,495249,642246
732346,495249,187150
325488,495249,142035
427513,495249,986065
687470,495249,263987
793272,495249,578488
218883,837285,864642
424056,837285,351929
215007,837285,436768
432981,837285,212634
852781,837285,312788
177901,837285,687807
144105,837285,351976
623247,837285,566015
544542,837285,243584
752513,135880,536304
262532,135880,275250
946093,135880,795467
288427,135880,636559
732404,135880,346364
232888,135880,600375
295208,135880,350626
259437,135880,674730
885826,135880,709221
964352,135880,233190
538262,724805,350156
719871,724805,468449
953698,724805,111141
965486,724805,956312
290738,724805,645589
547137,682408,838213
353336,682408,167017
581792,682408,676538
680687,682408,718667
689786,682408,223101
959977,682408,566015
886725,682408,155174
774191,682408,611297
979890,682408,704460
295003,244846,206899
290683,244846,878467
213606,244846,731086
197474,244846,212549
262295,244846,964971
864944,244846,729143
723500,244846,562688
415360,244846,582612
731950,244846,620719
946777,244846,242064
985525,904475,456393
491532,904475,613610
557575,904475,977652
382793,904475,255184
595218,904475,240626
771114,770849,450390
381823,770849,874810
353185,770849,196276
522230,770849,437829
589945,770849,705283
227892,315925,512107
128954,315925,378035
386141,315925,986065
423390,315925,165407
116716,315925,729143
621026,315925,889222
840576,315925,255372
145720,315925,964228
735264,315925,835631
990098,315925,847249
279777,315925,205753
276623,205958,881491
710910,205958,319985
423002,205958,878467
399147,205958,170458
817301,205958,159964
605304,205958,854947
487674,205958,399324
206443,205958,254301
390251,205958,366266
661341,205958,530579
627507,205958,347985
835962,205958,476689
814606,205958,656379
609897,205958,963086
188580,205958,584437
629698,205958,835631
728956,205958,283989
477717,205958,836969
480452,205958,548730
405473,205958,855329
315098,270705,335853
118368,270705,570830
540923,270705,544236
680148,270705,386497
538783,270705,573138
834032,270705,488418
787554,270705,694172
305184,270705,772613
956703,270705,801414
735332,270705,308426
916887,270705,986090
942650,223474,816820
366169,223474,729711
991815,223474,908794
753277,223474,899873
516053,223474,956565
659863,223474,616081
118770,223474,307657
807631,646480,501264
289619,646480,762974
495062,646480,865005
714774,646480,243189
951784,646480,496636
696108,646480,622439
190911,646480,944543
329347,646480,987779
745758,646480,753675
946925,646480,794048
397192,646480,718121
250634,646480,512356
352212,646480,573816
820297,646480,669597
373120,646480,959304
975811,646480,877118
463577,646480,181637
358915,646480,381532
835270,646480,443017
385490,646480,148192
686988,646480,122878
345896,646480,366461
188902,646480,622050
612449,646480,991848
391257,646480,734063
763550,646480,326162
789988,646480,846907
880317,646480,665988
886802,646480,120471
547571,646480,775527
657150,646480,951221
874630,646480,373609
546126,646480,707354
486801,646480,645589
437465,646480,636573
631093,646480,943725
318731,646480,435354
780135,646480,404454
964950,729143,675687
117689,729143,479456
652181,729143,495249
126882,729143,946215
453749,729143,611054
129008,729143,201906
234764,601689,795583
822211,601689,271517
948775,601689,205958
972624,601689,628262
270169,601689,738231
533048,601689,836969
862140,573996,503297
524901,573996,658740
413861,573996,494825
802959,573996,224552
763689,573996,213875
678534,573996,393702
588423,573996,716435
351639,573996,723240
591556,573996,476689
406260,573996,799725
214442,500673,741156
610517,500673,542528
246204,500673,218570
157983,500673,875707
844985,500673,133334
180988,500673,112094
138271,500673,426300
471535,500673,851420
231060,500673,222136
437695,500673,688314
772216,500673,655374
498300,500673,706110
776212,500673,223163
666491,500673,423212
877244,500673,903443
784606,500673,868442
289120,500673,419344
196815,500673,920004
278919,500673,395546
843280,500673,825129
670310,500673,368996
693786,500673,852303
564026,500673,345430
956394,500673,740152
593663,500673,376135
673402,500673,741114
478611,500673,804276
439147,500673,723240
646707,500673,148192
353371,500673,438132
298778,500673,350626
966267,500673,313970
151037,500673,431996
682194,500673,803265
372627,500673,579178
830034,500673,466803
639396,500673,665988
378454,500673,957339
548785,500673,308629
366594,500673,360844
719094,500673,473375
587201,500673,820866
498248,500673,690737
588063,500673,328706
871012,500673,799725
841616,500673,244424
960860,500673,727075
653669,500673,422251
480518,903443,325374
676659,903443,718042
443494,903443,601421
384770,903443,868442
358741,903443,600375
502739,903443,438132
157011,903443,940699
306063,903443,709986
179130,903443,466803
413583,477746,542528
575886,477746,245989
189899,477746,536304
525336,477746,718042
580708,477746,987779
791299,477746,851420
342292,477746,227867
861512,477746,500673
702951,477746,961104
847779,477746,920004
513290,477746,286857
190731,477746,847477
398883,477746,160915
773183,477746,350626
131070,477746,414734
377667,477746,622050
820762,477746,370026
201517,477746,466803
311085,477746,554123
488470,477746,373609
875363,477746,690737
320853,477746,589560
252399,477746,667074
745714,477746,244424
610157,922093,994928
581922,922093,343642
825203,922093,201438
359426,922093,588585
924572,922093,929261
730948,922093,156843
904782,922093,553112
943628,922093,308426
354431,121468,658740
160467,121468,625212
489778,121468,591856
598259,121468,266711
719644,121468,805445
826883,121468,993622
